CountryNum,StateNum,Year,AOU,SpeciesTotal
124,68,2014,540,2
124,68,2015,540,28
124,68,2016,540,17
124,68,2017,540,5
124,68,2018,540,1
124,68,1995,540,43
124,68,1996,540,6
124,68,1998,540,76
124,68,1999,540,30
124,68,2000,540,4
124,68,2002,540,12
124,68,2006,540,2
124,68,2007,540,52
124,68,2009,540,60
124,68,2011,540,65
124,68,2012,540,67
124,68,2013,540,92
124,68,2014,540,4
124,68,2017,540,91
124,68,2018,540,153
124,68,2009,540,31
124,68,2010,540,37
124,68,2011,540,15
124,68,2012,540,259
124,68,2013,540,3
124,68,2014,540,5
124,68,2015,540,62
124,68,2016,540,77
124,68,2017,540,25
124,68,2018,540,43
124,68,1995,540,252
124,68,1996,540,140
124,68,1997,540,717
124,68,1998,540,401
124,68,2009,540,230
124,68,2010,540,1
124,68,2012,540,3
124,68,2013,540,6
124,68,2016,540,5
124,68,2017,540,1
124,68,2012,540,1
124,68,2014,540,1
124,68,2016,540,5
124,68,2017,540,6
124,68,2018,540,6
124,68,1994,540,13
124,68,1995,540,6
124,68,1996,540,3
124,68,1997,540,1
124,68,1998,540,39
124,68,1999,540,7
124,68,2001,540,11
124,68,2002,540,1
124,68,2003,540,2
124,68,2004,540,4
124,68,2007,540,1
124,68,2008,540,1
124,68,2009,540,3
124,68,2010,540,2
124,68,2012,540,12
124,68,2013,540,1
124,68,2015,540,2
124,68,2016,540,15
124,68,1996,540,4
124,68,2003,540,2
124,68,2004,540,4
124,68,2005,540,8
124,68,2007,540,4
124,68,2008,540,1
124,68,2010,540,2
124,68,2012,540,1
124,68,2016,540,4
124,68,2018,540,1
124,68,1994,540,81
124,68,1995,540,6
124,68,1996,540,2
124,68,1998,540,13
124,68,1999,540,27
124,68,2000,540,3
124,68,2001,540,3
124,68,2003,540,1
124,68,2004,540,7
124,68,2005,540,6
124,68,2006,540,1
124,68,2007,540,13
124,68,2008,540,4
124,68,2009,540,3
124,68,2010,540,3
124,68,2012,540,5
124,68,2014,540,3
124,68,2015,540,1
124,68,2016,540,7
124,68,2017,540,4
124,68,2018,540,8
124,68,1996,540,5
124,68,1997,540,9
124,68,1998,540,2
124,68,1999,540,1
124,68,2000,540,1
124,68,2001,540,16
124,68,2002,540,9
124,68,2003,540,4
124,68,2004,540,22
124,68,2005,540,79
124,68,2006,540,158
124,68,2007,540,25
124,68,2008,540,28
124,68,2009,540,24
124,68,2010,540,3
124,68,2011,540,3
124,68,2013,540,1
124,68,2018,540,59
124,68,1995,540,263
124,68,1996,540,4
124,68,1997,540,2
124,68,1998,540,68
124,68,1999,540,8
124,68,2001,540,39
124,68,2004,540,301
124,68,2005,540,21
124,68,2006,540,70
124,68,2007,540,300
124,68,2008,540,8
124,68,2009,540,50
124,68,2010,540,347
124,68,2011,540,90
124,68,2012,540,121
124,68,2013,540,12
124,68,2014,540,23
124,68,2015,540,2
124,68,2016,540,50
124,68,2017,540,50
124,68,2018,540,20
124,68,1999,540,11
124,68,2000,540,1
124,68,2001,540,36
124,68,2006,540,5
124,68,2007,540,51
124,68,2008,540,2
124,68,2009,540,12
124,68,2010,540,14
124,68,2011,540,13
124,68,2012,540,1
124,68,2016,540,4
124,68,2017,540,2
124,68,2018,540,1
124,68,1994,540,1
124,68,1995,540,224
124,68,1996,540,3
124,68,1997,540,49
124,68,1999,540,7
124,68,2000,540,99
124,68,2001,540,25
124,68,2002,540,83
124,68,2003,540,103
124,68,2004,540,19
124,68,2005,540,218
124,68,2006,540,52
124,68,2007,540,155
124,68,2008,540,44
124,68,2009,540,3
124,68,2010,540,16
124,68,2011,540,1
124,68,2012,540,4
124,68,2013,540,41
124,68,1998,540,1
124,68,2001,540,2
124,68,2009,540,1
124,68,2005,540,1
124,68,2006,540,2
124,68,2007,540,6
124,68,2010,540,1
124,68,2013,540,3
124,68,2016,540,2
124,68,2017,540,2
124,68,2018,540,1
124,68,1999,540,1
124,68,2005,540,2
124,68,2006,540,1
124,68,2007,540,1
124,68,2008,540,1
124,68,2009,540,1
124,68,2010,540,3
124,68,2011,540,2
124,68,2012,540,1
124,68,1999,540,6
124,68,2001,540,1
124,68,2003,540,8
124,68,2004,540,1
124,68,2005,540,1
124,68,2006,540,4
124,68,2008,540,5
124,68,2009,540,2
124,68,2010,540,1
124,68,2011,540,3
124,68,2012,540,3
124,68,2013,540,2
124,68,2014,540,3
124,68,2015,540,7
124,68,2016,540,4
124,68,2017,540,1
124,68,2012,540,1
124,68,2014,540,6
124,68,2015,540,1
124,68,2016,540,1
124,68,2018,540,2
124,68,2015,540,1
124,68,1996,540,2
124,68,2001,540,5
124,68,2002,540,3
124,68,2005,540,1
124,68,2006,540,15
124,68,2009,540,6
124,68,2009,540,16
124,68,2012,540,1
124,68,2013,540,2
124,68,2014,540,6
124,68,2015,540,8
124,68,2016,540,27
124,68,2017,540,3
124,68,1995,540,1
124,68,2002,540,1
124,68,2016,540,4
124,68,2017,540,1
124,68,1993,540,4
124,68,1994,540,5
124,68,1995,540,2
124,68,1996,540,3
124,68,1998,540,1
124,68,1999,540,1
124,68,2000,540,1
124,68,2011,540,1
124,68,2012,540,4
124,68,2013,540,5
124,68,1996,540,1
124,68,1998,540,7
124,68,1999,540,9
124,68,2000,540,3
124,68,2004,540,58
124,68,2008,540,30
124,68,2010,540,13
124,68,2012,540,35
124,68,2014,540,54
124,68,2015,540,3
124,68,2016,540,17
124,75,1985,540,3
124,75,1987,540,3
124,75,1988,540,7
124,75,1992,540,13
124,75,1993,540,2
124,75,1999,540,1
124,75,2002,540,7
124,75,2004,540,14
124,75,2013,540,1
124,75,1993,540,28
124,75,1997,540,3
124,75,2002,540,1
124,75,2003,540,81
124,75,2007,540,3
124,75,2008,540,3
124,75,2012,540,1
124,75,1978,540,7
124,75,2010,540,1
124,76,1980,540,2
124,76,1981,540,2
124,76,1983,540,31
124,76,1984,540,25
124,76,1986,540,12
124,76,1989,540,13
124,76,1990,540,9
124,76,1991,540,4
124,76,1992,540,24
124,76,1993,540,21
124,76,1994,540,11
124,76,1995,540,7
124,76,1996,540,51
124,76,1997,540,26
124,76,1998,540,34
124,76,1999,540,119
124,76,2000,540,58
124,76,2001,540,100
124,76,2002,540,68
124,76,2003,540,35
124,76,2004,540,50
124,76,2005,540,111
124,76,2006,540,94
124,76,2007,540,151
124,76,2008,540,46
124,76,2009,540,246
124,76,2010,540,86
124,76,2011,540,3104
124,76,2012,540,515
124,76,2013,540,2038
124,76,2014,540,1347
124,76,2015,540,919
124,76,2016,540,584
124,76,2017,540,717
124,76,2018,540,564
124,76,1984,540,6
124,76,1985,540,1
124,76,1988,540,1
124,76,1994,540,7
124,76,1997,540,7
124,76,1999,540,14
124,76,2001,540,8
124,76,2003,540,3
124,76,2005,540,6
124,76,2006,540,4
124,76,2007,540,6
124,76,2008,540,3
124,76,2009,540,6
124,76,2010,540,9
124,76,2017,540,1
124,76,1987,540,5
124,76,1988,540,1
124,76,1991,540,8
124,76,1992,540,2
124,76,1994,540,2
124,76,1995,540,1
124,76,1998,540,2
124,76,1999,540,1
124,76,2001,540,4
124,76,2002,540,5
124,76,2003,540,1
124,76,2004,540,4
124,76,2007,540,5
124,76,2008,540,9
124,76,2009,540,1
124,76,2011,540,3
124,76,2012,540,5
124,76,2013,540,6
124,76,2015,540,1
124,76,1966,540,3
124,76,1968,540,6
124,76,1969,540,11
124,76,1971,540,18
124,76,1973,540,4
124,76,1974,540,3
124,76,1975,540,59
124,76,1976,540,107
124,76,1977,540,114
124,76,1978,540,13
124,76,1979,540,2
124,76,1980,540,177
124,76,1981,540,155
124,76,1982,540,93
124,76,1983,540,244
124,76,1984,540,159
124,76,1985,540,14
124,76,1986,540,25
124,76,1987,540,87
124,76,1988,540,44
124,76,1990,540,23
124,76,1991,540,55
124,76,1992,540,15
124,76,1993,540,431
124,76,1994,540,55
124,76,1995,540,11
124,76,1996,540,31
124,76,1997,540,32
124,76,1998,540,112
124,76,1999,540,20
124,76,2000,540,4
124,76,2001,540,72
124,76,2002,540,90
124,76,2003,540,25
124,76,2004,540,68
124,76,2005,540,43
124,76,2006,540,8
124,76,2007,540,29
124,76,2008,540,74
124,76,2009,540,19
124,76,2010,540,28
124,76,2011,540,32
124,76,2013,540,129
124,76,2014,540,91
124,76,2015,540,41
124,76,2016,540,46
124,76,2017,540,15
124,76,2018,540,54
124,76,1966,540,16
124,76,1969,540,25
124,76,1970,540,44
124,76,1971,540,40
124,76,1972,540,25
124,76,1973,540,35
124,76,1974,540,49
124,76,1975,540,29
124,76,1976,540,90
124,76,1977,540,51
124,76,1978,540,482
124,76,1979,540,97
124,76,1980,540,162
124,76,1981,540,298
124,76,1982,540,166
124,76,1983,540,162
124,76,1984,540,120
124,76,1985,540,105
124,76,1986,540,118
124,76,1987,540,136
124,76,1988,540,97
124,76,1989,540,286
124,76,1990,540,134
124,76,1991,540,239
124,76,1992,540,83
124,76,1993,540,455
124,76,1994,540,394
124,76,1997,540,157
124,76,1998,540,86
124,76,1999,540,252
124,76,2000,540,157
124,76,2001,540,74
124,76,2002,540,385
124,76,2003,540,492
124,76,2004,540,260
124,76,2005,540,91
124,76,2006,540,137
124,76,2007,540,83
124,76,2008,540,271
124,76,2009,540,108
124,76,2010,540,194
124,76,2011,540,596
124,76,2012,540,180
124,76,2013,540,284
124,76,2014,540,39
124,76,2015,540,231
124,76,2016,540,392
124,76,2017,540,235
124,76,2018,540,288
124,76,1968,540,1
124,76,1970,540,1
124,76,1979,540,4
124,76,1980,540,2
124,76,1981,540,1
124,76,1982,540,7
124,76,1983,540,2
124,76,1985,540,8
124,76,1986,540,12
124,76,1987,540,8
124,76,1988,540,8
124,76,1989,540,10
124,76,1990,540,10
124,76,1991,540,8
124,76,1992,540,1
124,76,1994,540,4
124,76,1995,540,1
124,76,1996,540,16
124,76,1997,540,12
124,76,1998,540,6
124,76,1999,540,3
124,76,2000,540,2
124,76,2001,540,3
124,76,2002,540,6
124,76,2003,540,1
124,76,2005,540,3
124,76,2007,540,3
124,76,2008,540,1
124,76,2009,540,1
124,76,2010,540,4
124,76,2011,540,1
124,76,2012,540,1
124,76,2013,540,3
124,76,2014,540,1
124,76,1968,540,1
124,76,1969,540,6
124,76,1970,540,1
124,76,1971,540,1
124,76,1972,540,3
124,76,1973,540,15
124,76,1974,540,43
124,76,1975,540,9
124,76,1976,540,25
124,76,1977,540,106
124,76,1978,540,58
124,76,1979,540,17
124,76,1980,540,47
124,76,1981,540,7
124,76,1990,540,28
124,76,1991,540,26
124,76,1992,540,27
124,76,1997,540,92
124,76,1998,540,31
124,76,2005,540,14
124,76,2006,540,32
124,76,2007,540,27
124,76,2008,540,36
124,76,2009,540,27
124,76,2010,540,45
124,76,2011,540,86
124,76,2012,540,84
124,76,2013,540,99
124,76,1978,540,4
124,76,1980,540,15
124,76,1982,540,12
124,76,1983,540,2
124,76,1984,540,12
124,76,1985,540,3
124,76,1986,540,2
124,76,1987,540,1
124,76,1988,540,6
124,76,1989,540,4
124,76,1990,540,6
124,76,1992,540,3
124,76,1993,540,6
124,76,1994,540,5
124,76,1995,540,4
124,76,1996,540,1
124,76,1997,540,57
124,76,1999,540,6
124,76,2001,540,2
124,76,2002,540,6
124,76,2004,540,6
124,76,2005,540,2
124,76,2006,540,18
124,76,2007,540,3
124,76,2008,540,9
124,76,2009,540,3
124,76,2011,540,2
124,76,2013,540,3
124,76,2015,540,8
124,76,1981,540,22
124,76,1992,540,127
124,76,1993,540,17
124,76,1995,540,1
124,76,1998,540,6
124,76,1999,540,2
124,76,2000,540,1
124,76,2011,540,1
124,76,2013,540,2
124,76,2014,540,1
124,76,2015,540,8
124,76,2016,540,1
124,76,1988,540,1
124,76,2018,540,1
124,76,1988,540,3
124,76,1990,540,7
124,76,1991,540,4
124,76,1993,540,5
124,76,1995,540,3
124,76,1996,540,5
124,76,1997,540,1
124,76,1998,540,98
124,76,2001,540,1
124,76,2002,540,1
124,76,2003,540,112
124,76,2004,540,11
124,76,2005,540,29
124,76,2006,540,6
124,76,2007,540,3
124,76,2008,540,14
124,76,2009,540,5
124,76,2010,540,12
124,76,2011,540,25
124,76,2012,540,15
124,76,2013,540,27
124,76,2014,540,10
124,76,2016,540,8
124,76,1998,540,2
124,76,1999,540,5
124,76,2000,540,7
124,76,2002,540,3
124,76,1990,540,31
124,76,1991,540,1
124,76,1992,540,45
124,76,1993,540,19
124,76,1994,540,2
124,76,1996,540,8
124,76,1997,540,5
124,76,2000,540,6
124,76,2004,540,1
124,76,2005,540,2
124,76,2006,540,1
124,76,2007,540,3
124,76,2008,540,2
124,76,2009,540,4
124,76,2010,540,23
124,76,2016,540,1
124,76,2018,540,1
124,76,1994,540,1
124,76,1969,540,4
124,76,1991,540,1
124,76,1979,540,2
124,76,1981,540,1
124,76,1982,540,3
124,76,1983,540,28
124,76,1986,540,21
124,76,1987,540,5
124,76,1988,540,36
124,76,1989,540,27
124,76,1990,540,3
124,76,1992,540,36
124,76,1993,540,32
124,76,1994,540,35
124,76,1995,540,61
124,76,2005,540,12
124,76,2006,540,229
124,76,2007,540,17
124,76,2008,540,19
124,76,2009,540,74
124,76,2010,540,2
124,76,2011,540,16
124,76,2012,540,154
124,76,2013,540,94
124,76,2014,540,33
124,76,2015,540,4
124,76,2016,540,80
124,76,2017,540,1
124,76,1995,540,5
124,76,1972,540,1
124,76,1981,540,33
124,76,1983,540,9
124,76,1984,540,27
124,76,1985,540,2
124,76,1986,540,13
124,76,1987,540,125
124,76,1988,540,183
124,76,1989,540,79
124,76,1990,540,66
124,76,1991,540,49
124,76,1992,540,12
124,76,1993,540,8
124,76,1994,540,11
124,76,1995,540,117
124,76,1997,540,2
124,76,1998,540,41
124,76,1999,540,1
124,76,2000,540,35
124,76,2001,540,53
124,76,2003,540,12
124,76,2004,540,75
124,76,2005,540,131
124,76,2006,540,1
124,76,2007,540,1
124,76,2008,540,460
124,76,1989,540,3
124,76,1990,540,2
124,76,1991,540,10
124,76,1996,540,1
124,76,1999,540,1
124,76,2000,540,8
124,76,2001,540,2
124,76,2014,540,1
124,76,1976,540,1
124,76,1978,540,1
124,76,1980,540,17
124,76,1981,540,63
124,76,1982,540,6
124,76,1983,540,6
124,76,1984,540,37
124,76,1985,540,26
124,76,1988,540,92
124,76,1989,540,99
124,76,1990,540,108
124,76,1991,540,40
124,76,1992,540,154
124,76,1993,540,76
124,76,1994,540,23
124,76,1995,540,23
124,76,1996,540,5
124,76,1997,540,11
124,76,1998,540,6
124,76,1999,540,24
124,76,2000,540,85
124,76,2001,540,12
124,76,2007,540,4
124,76,2008,540,215
124,76,2009,540,1
124,76,2010,540,1
124,76,2012,540,3
124,76,2013,540,85
124,76,2014,540,2
124,76,2015,540,3
124,76,1978,540,1
124,76,1983,540,1
124,76,1987,540,1
124,76,1988,540,3
124,76,1991,540,5
124,76,1992,540,1
124,76,1993,540,1
124,76,1998,540,1
124,76,1990,540,88
124,76,1993,540,12
124,76,1999,540,25
124,76,1984,540,2
124,76,1985,540,1
124,76,2001,540,1
124,76,2002,540,3
124,76,2017,540,2
124,76,2018,540,2
124,76,2013,540,2
124,76,1967,540,20
124,76,1970,540,1
124,76,1981,540,5
124,76,1982,540,48
124,76,1983,540,1
124,76,1984,540,1
124,76,1985,540,4
124,76,1986,540,225
124,76,1987,540,3
124,76,1989,540,4
124,76,1990,540,4
124,76,1999,540,1
124,76,2000,540,98
124,76,2001,540,237
124,76,2003,540,19
124,76,2006,540,18
124,76,2007,540,1
124,76,2010,540,201
124,76,2013,540,103
124,76,1978,540,1
124,76,1992,540,2
124,76,1993,540,13
124,76,1973,540,1
124,76,1978,540,6
124,76,2013,540,26
124,76,2014,540,4
124,76,2015,540,19
124,76,2016,540,33
124,76,2018,540,1
124,76,1990,540,30
124,76,1991,540,3
124,76,1993,540,2
124,76,2001,540,1
124,76,1995,540,7
124,76,2007,540,7
124,76,2009,540,6
124,76,2010,540,7
124,76,2016,540,2
124,76,2017,540,2
124,76,2018,540,1
124,76,1982,540,103
124,76,1995,540,1
124,76,1996,540,17
124,76,2007,540,5
124,76,2010,540,5
124,76,1972,540,1
124,76,1975,540,4
124,76,1976,540,1
124,76,1978,540,14
124,76,1979,540,73
124,76,1980,540,21
124,76,1981,540,15
124,76,1982,540,132
124,76,1983,540,4
124,76,1984,540,83
124,76,1985,540,14
124,76,1993,540,6
124,76,2007,540,9
124,76,2009,540,5
124,76,2010,540,6
124,76,2016,540,7
124,76,2017,540,16
124,76,2018,540,2
124,76,2005,540,2
124,76,2008,540,5
124,76,2012,540,2
124,76,1980,540,2
124,76,1981,540,12
124,76,1982,540,7
124,76,1983,540,3
124,76,1984,540,16
124,76,1985,540,1
124,76,1986,540,2
124,76,1987,540,141
124,76,1991,540,2
124,76,1993,540,4
124,76,1994,540,17
124,76,1996,540,1
124,76,1997,540,3
124,76,1998,540,2
124,76,1999,540,13
124,76,2000,540,2
124,76,2005,540,5
124,76,2000,540,3
124,76,2001,540,1
124,76,1984,540,1
124,76,1985,540,15
124,76,1987,540,13
124,76,1988,540,1
124,76,1990,540,1
124,76,2006,540,2
124,76,2014,540,1
124,76,2015,540,1
124,76,2018,540,1
124,76,2012,540,9
124,76,2013,540,8
124,76,2014,540,5
124,76,1997,540,1
124,76,1998,540,9
124,76,2004,540,66
124,76,2011,540,1
124,76,2012,540,1
124,76,2013,540,12
124,76,2017,540,6
124,76,2010,540,1
124,76,1995,540,20
124,76,1996,540,3
124,76,2006,540,4
124,76,2007,540,9
124,76,2008,540,8
124,76,2010,540,13
124,76,2011,540,53
124,76,2015,540,39
124,76,2017,540,100
124,76,1981,540,1
124,76,1982,540,8
124,76,1983,540,1
124,76,1984,540,1
124,76,1986,540,2
124,76,1996,540,5
124,76,1997,540,3
124,76,1998,540,1
124,76,2000,540,1
124,76,2001,540,1
124,76,2002,540,2
124,76,2003,540,6
124,76,2004,540,6
124,76,2005,540,7
124,76,2006,540,3
124,76,2007,540,2
124,76,2008,540,1
124,76,2009,540,22
124,76,2010,540,3
124,76,2011,540,6
124,76,2017,540,2
124,76,1995,540,218
124,76,1998,540,15
124,76,2005,540,10
124,76,2006,540,10
124,76,2008,540,155
124,76,2010,540,85
124,76,2016,540,12
124,76,2017,540,1
124,76,2014,540,21
124,76,2016,540,9
124,76,2017,540,196
124,76,2018,540,15
124,76,1995,540,12
124,76,1996,540,1
124,76,1997,540,1
124,76,1998,540,3
124,76,1999,540,2
124,76,2005,540,9
124,76,2015,540,11
124,76,2016,540,3
124,76,2017,540,1
124,76,2018,540,13
124,76,1991,540,2
124,76,1993,540,1
124,76,1994,540,1
124,76,1997,540,4
124,76,2000,540,15
124,76,2002,540,14
124,76,2004,540,1
124,76,2005,540,43
124,76,2006,540,6
124,76,2007,540,1
124,76,2008,540,8
124,76,2012,540,4
124,76,2017,540,14
124,76,1995,540,1
124,76,1996,540,2
124,76,1998,540,1
124,76,2001,540,7
124,76,2005,540,1
124,76,2006,540,4
124,76,2015,540,1
124,76,1995,540,24
124,76,1996,540,6
124,76,1997,540,3
124,76,1998,540,71
124,76,1999,540,29
124,76,2000,540,6
124,76,2001,540,2
124,76,2002,540,4
124,76,2003,540,12
124,76,2004,540,53
124,76,2005,540,8
124,76,2006,540,2
124,76,2007,540,8
124,76,2008,540,16
124,76,2009,540,1
124,76,2011,540,43
124,76,2012,540,31
124,76,2013,540,1
124,76,2014,540,1
124,76,2015,540,19
124,76,1994,540,163
124,76,1995,540,13
124,76,1996,540,5
124,76,1997,540,49
124,76,1998,540,30
124,76,1999,540,11
124,76,2000,540,5
124,76,2001,540,13
124,76,2003,540,5
124,76,2005,540,4
124,76,2006,540,2
124,76,2008,540,5
124,76,2010,540,4
124,76,2012,540,3
124,76,2013,540,2
124,76,2014,540,8
124,76,2015,540,10
124,76,2016,540,25
124,76,2017,540,38
124,76,2018,540,1
124,76,2010,540,1
124,76,2011,540,1
124,76,2015,540,1
124,76,2000,540,2
124,76,2001,540,1
124,76,2003,540,9
124,76,2004,540,19
124,76,2005,540,25
124,76,2006,540,9
124,76,2007,540,16
124,76,2008,540,1
124,76,2009,540,7
124,76,2010,540,2
124,76,2012,540,5
124,76,2014,540,19
124,76,2015,540,1
124,76,2016,540,3
124,76,2018,540,15
124,76,1987,540,1
124,76,1989,540,1
124,76,1995,540,3
124,76,1998,540,1
124,76,2004,540,1
124,76,2011,540,19
124,76,2014,540,40
124,76,2011,540,1
124,76,1992,540,1
124,76,2007,540,3
124,76,2008,540,15
124,76,2009,540,4
124,76,2010,540,12
124,76,2012,540,2
124,76,1993,540,1
124,76,1996,540,1
124,76,1997,540,2
124,76,2002,540,2
124,76,2011,540,1
124,76,1998,540,7
124,76,1999,540,1
124,76,2000,540,17
124,76,2001,540,8
124,76,2002,540,3
124,76,2003,540,6
124,76,2004,540,1
124,76,2006,540,2
124,76,2007,540,7
124,76,2009,540,12
124,76,2010,540,11
124,76,2012,540,1
124,76,2014,540,1
124,76,2016,540,4
124,76,1997,540,1
124,76,1998,540,2
124,76,1999,540,6
124,76,2001,540,2
124,76,2004,540,2
124,76,2005,540,1
124,76,2007,540,6
124,76,2012,540,2
124,76,2015,540,2
124,76,2016,540,12
124,76,2018,540,2
124,76,2006,540,57
124,76,2007,540,9
124,76,2008,540,279
124,76,2009,540,55
124,76,2010,540,73
124,76,2012,540,14
124,76,2017,540,2
124,76,2018,540,7
124,76,2003,540,1
124,76,2006,540,1
124,76,2007,540,2
124,76,2008,540,6
124,76,2010,540,1
124,76,2012,540,5
124,76,2013,540,9
124,76,2014,540,2
124,76,2015,540,2
124,76,2016,540,1
124,76,2018,540,2
124,76,1998,540,1
124,76,1999,540,6
124,76,2000,540,2
124,76,2002,540,1
124,76,2004,540,3
124,76,2009,540,1
124,76,2010,540,24
124,76,2013,540,7
124,76,2016,540,1
124,76,2012,540,60
124,76,2013,540,3
124,76,2014,540,1
124,76,1993,540,2
124,76,1994,540,4
124,76,1995,540,23
124,76,1996,540,3
124,76,1997,540,12
124,76,1998,540,2
124,76,1999,540,3
124,76,2000,540,10
124,76,2001,540,16
124,76,2002,540,6
124,76,2003,540,5
124,76,2004,540,11
124,76,2005,540,35
124,76,2006,540,14
124,76,2007,540,2
124,76,2008,540,39
124,76,2009,540,27
124,76,2010,540,26
124,76,2011,540,40
124,76,2012,540,51
124,76,2013,540,31
124,76,2014,540,19
124,76,2015,540,25
124,76,2016,540,36
124,76,2017,540,12
124,76,2018,540,1
124,76,1997,540,11
124,76,1998,540,25
124,76,1999,540,29
124,76,2000,540,44
124,76,2001,540,34
124,76,2002,540,33
124,76,2003,540,33
124,76,2004,540,34
124,76,2005,540,19
124,76,2006,540,96
124,76,2007,540,41
124,76,2017,540,64
124,76,2003,540,1
124,76,1995,540,1
124,76,2008,540,1
124,76,1990,540,2
124,76,1997,540,27
124,76,1998,540,11
124,76,1999,540,69
124,76,2000,540,39
124,76,2003,540,4
124,76,2004,540,14
124,76,2006,540,56
124,76,2007,540,13
124,76,2008,540,4
124,76,2009,540,47
124,76,2011,540,5
124,76,2012,540,3
124,76,2014,540,57
124,76,2016,540,3
124,76,2017,540,3
124,76,2000,540,16
124,76,2001,540,48
124,76,2002,540,15
124,76,2003,540,16
124,76,2004,540,60
124,76,2005,540,85
124,76,2006,540,2
124,76,2007,540,34
124,76,2008,540,7
124,76,2009,540,1
124,76,2010,540,8
124,76,2012,540,1
124,76,2014,540,10
124,76,2015,540,6
124,76,1999,540,1
124,76,1990,540,4
124,76,1992,540,47
124,76,1993,540,8
124,76,1995,540,12
124,76,1999,540,1
124,76,2001,540,1
124,76,2003,540,1
124,76,2005,540,1
124,76,2006,540,1
124,76,1989,540,91
124,76,1992,540,3
124,76,1993,540,64
124,76,1994,540,3
124,76,1997,540,1
124,76,2005,540,2
124,76,1988,540,1
124,76,1993,540,18
124,76,1994,540,7
124,76,1995,540,57
124,76,1997,540,3
124,76,1998,540,1
124,76,1999,540,16
124,76,2001,540,4
124,76,2005,540,1
124,76,2006,540,7
124,76,2014,540,33
124,76,2015,540,20
124,76,2017,540,1
124,76,1990,540,27
124,76,1994,540,4
124,76,1997,540,52
124,76,1998,540,50
124,76,2008,540,1
124,76,2009,540,22
124,76,2011,540,110
124,76,2012,540,9
124,76,2013,540,51
124,76,2011,540,5
124,76,2014,540,3
124,76,2013,540,3
124,76,2014,540,1
124,76,2014,540,1
124,76,2015,540,3
124,76,2017,540,7
124,76,2007,540,1
124,76,2015,540,1
124,76,2016,540,1
124,76,2012,540,1
124,76,2013,540,43
124,76,2015,540,2
124,76,2016,540,3
124,76,2018,540,5
124,76,2013,540,2
124,76,2014,540,13
124,76,2013,540,1
124,76,1995,540,19
124,76,2014,540,2
124,76,2015,540,2
124,76,2018,540,5
124,79,2014,540,29
124,79,2015,540,22
124,79,2017,540,43
124,79,2018,540,2
124,79,2010,540,1
124,79,2013,540,1
124,79,2014,540,3
124,79,2015,540,30
124,79,2017,540,20
124,79,2018,540,28
124,79,1970,540,13
124,79,1981,540,16
124,79,1983,540,13
124,79,1989,540,2
124,79,1972,540,10
124,79,1973,540,110
124,79,1974,540,7
124,79,1975,540,38
124,79,1976,540,68
124,79,1977,540,1
124,79,1979,540,20
124,79,1980,540,18
124,79,1981,540,6
124,79,1982,540,8
124,79,1983,540,20
124,79,2006,540,1
124,79,2007,540,8
124,79,2009,540,4
124,79,1982,540,1
124,79,1987,540,2
124,79,2008,540,3
124,79,2009,540,7
124,79,1969,540,69
124,79,1970,540,39
124,79,1971,540,81
124,79,1972,540,131
124,79,1973,540,55
124,79,1974,540,10
124,79,1975,540,23
124,79,1976,540,41
124,79,1970,540,1
124,79,1981,540,1
124,79,1982,540,1
124,79,1983,540,1
124,79,2004,540,20
124,79,2005,540,49
124,79,2006,540,6
124,79,2017,540,17
124,79,1968,540,102
124,79,1969,540,38
124,79,1970,540,76
124,79,1971,540,27
124,79,1972,540,10
124,79,1973,540,58
124,79,1974,540,32
124,79,1975,540,21
124,79,1976,540,73
124,79,1977,540,41
124,79,1978,540,34
124,79,1979,540,13
124,79,1980,540,32
124,79,1981,540,92
124,79,1982,540,35
124,79,1983,540,14
124,79,1984,540,51
124,79,1985,540,14
124,79,1986,540,24
124,79,1987,540,24
124,79,1989,540,332
124,79,1990,540,10
124,79,1991,540,4
124,79,1992,540,76
124,79,1993,540,34
124,79,1998,540,21
124,79,2006,540,104
124,79,2007,540,2
124,79,2015,540,24
124,79,1968,540,9
124,79,1969,540,13
124,79,1970,540,18
124,79,1971,540,84
124,79,1972,540,100
124,79,1973,540,156
124,79,1974,540,32
124,79,1975,540,57
124,79,1998,540,1
124,79,2014,540,2
124,79,2015,540,5
124,79,2016,540,7
124,79,2017,540,6
124,79,1975,540,10
124,79,1976,540,21
124,79,1991,540,1
124,79,2013,540,2
124,79,1972,540,7
124,79,1973,540,3
124,79,1976,540,2
124,79,1978,540,2
124,79,1979,540,1
124,79,1980,540,2
124,79,1981,540,2
124,79,1982,540,1
124,79,2009,540,1
124,79,2016,540,1
124,79,2015,540,1
124,79,1969,540,3
124,79,1971,540,1
124,79,1974,540,2
124,79,1978,540,7
124,79,1979,540,1
124,79,1982,540,1
124,79,1988,540,1
124,79,1989,540,3
124,79,1991,540,1
124,79,1992,540,2
124,79,1996,540,3
124,79,1998,540,9
124,79,1999,540,11
124,79,2001,540,32
124,79,1975,540,1
124,79,1972,540,4
124,79,1973,540,18
124,79,1975,540,4
124,79,1976,540,9
124,79,1977,540,11
124,79,1978,540,7
124,79,1979,540,2
124,79,1980,540,1
124,79,2018,540,34
124,79,1975,540,1
124,79,1994,540,2
124,79,2005,540,2
124,79,2008,540,1
124,79,2015,540,2
124,79,1975,540,1
124,79,1977,540,1
124,79,1989,540,2
124,79,1970,540,5
124,79,1973,540,3
